rule,normalized_support,coverage,h_value,ch_value,oh_value
trestbpscp >= 129.0 & sexcp >= 0.5,0.3761467889908257,0.3761467889908257,0.5256410256410257,0.1977181839567161,0.1977181839567161
thalcp >= 2.5 & oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp >= 110.0,0.3761467889908257,0.3761467889908257,0.8541666666666666,0.3212920489296636,0.3212920489296636
exangcp >= 0.5 & sexcp >= 0.5 & thalachcp >= 110.0,0.3761467889908257,0.3761467889908257,0.803921568627451,0.3023925166396834,0.3023925166396834
agecp >= 56.5 & oldpeakcp >= 0.55 & sexcp >= 0.5,0.3761467889908257,0.3761467889908257,0.82,0.30844036697247706,0.30844036697247706
agecp >= 56.5 & cacp >= 0.5 & oldpeakcp >= 0.55,0.3761467889908257,0.3761467889908257,0.8913043478260869,0.33526126844834464,0.33526126844834464
cholcp >= 231.5 & cacp >= 0.5 & thalcp >= 1.5,0.3761467889908257,0.3761467889908257,0.7321428571428571,0.27539318479685454,0.27539318479685454
cholcp >= 231.5 & cacp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.3761467889908257,0.3761467889908257,0.7321428571428571,0.27539318479685454,0.27539318479685454
exangcp >= 0.5 & oldpeakcp >= 0.55 & sexcp >= 0.5,0.3761467889908257,0.3761467889908257,0.8723404255319149,0.3281280499707203,0.3281280499707203
exangcp >= 0.5 & oldpeakcp >= 0.55 & sexcp >= 0.5 & agecp >= 37.5,0.3669724770642202,0.3669724770642202,0.8695652173913043,0.3191065017949741,0.3191065017949741
trestbpscp >= 129.0 & agecp >= 56.5 & thalcp >= 1.5,0.3669724770642202,0.3669724770642202,0.6153846153846154,0.22582921665490474,0.22582921665490474
cholcp >= 231.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0 & agecp >= 37.5,0.3669724770642202,0.3669724770642202,0.547945205479452,0.20108080935025763,0.20108080935025763
thalcp >= 2.5 & oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3669724770642202,0.3669724770642202,0.851063829787234,0.3123170017567832,0.3123170017567832
agecp >= 56.5 & sexcp >= 0.5 & thalachcp >= 110.0 & thalcp >= 1.5,0.3669724770642202,0.3669724770642202,0.7272727272727273,0.2668890742285238,0.2668890742285238
thalcp >= 2.5 & agecp >= 56.5,0.3669724770642202,0.3669724770642202,0.8163265306122449,0.2995693690320165,0.2995693690320165
cholcp >= 231.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0,0.3669724770642202,0.3669724770642202,0.5405405405405406,0.1983635011157947,0.1983635011157947
exangcp >= 0.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0 & thalcp >= 1.5,0.3669724770642202,0.3669724770642202,0.851063829787234,0.3123170017567832,0.3123170017567832
cholcp >= 231.5 & thalcp >= 2.5,0.3577981651376147,0.3577981651376147,0.78,0.27908256880733945,0.27908256880733945
trestbpscp >= 129.0 & oldpeakcp >= 0.55 & thalachcp >= 110.0 & agecp >= 37.5,0.3577981651376147,0.3577981651376147,0.5571428571428572,0.1993446920052425,0.1993446920052425
exangcp >= 0.5 & thalcp >= 2.5 & agecp >= 37.5,0.3577981651376147,0.3577981651376147,0.9069767441860465,0.3245146148922552,0.3245146148922552
cholcp >= 231.5 & sexcp >= 0.5 & thalachcp >= 110.0 & thalcp >= 1.5,0.3577981651376147,0.3577981651376147,0.5342465753424658,0.1911524443885887,0.1911524443885887
exangcp >= 0.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0 & thalcp >= 1.5 & agecp >= 37.5,0.3577981651376147,0.3577981651376147,0.8478260869565217,0.30335061826884724,0.30335061826884724
cacp >= 0.5 & oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5,0.3577981651376147,0.3577981651376147,0.8666666666666667,0.3100917431192661,0.3100917431192661
cacp >= 0.5 & oldpeakcp >= 0.55 & sexcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.3577981651376147,0.3577981651376147,0.8666666666666667,0.3100917431192661,0.3100917431192661
exangcp >= 0.5 & sexcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3577981651376147,0.3577981651376147,0.7959183673469388,0.2847781314360607,0.2847781314360607
trestbpscp >= 129.0 & oldpeakcp >= 0.55 & thalachcp >= 110.0,0.3577981651376147,0.3577981651376147,0.5416666666666666,0.1938073394495413,0.1938073394495413
exangcp >= 0.5 & thalcp >= 2.5 & thalachcp >= 110.0,0.3486238532110092,0.3486238532110092,0.9047619047619048,0.31542158147662736,0.31542158147662736
exangcp >= 0.5 & cholcp >= 231.5,0.3486238532110092,0.3486238532110092,0.8085106382978723,0.2818660940854968,0.2818660940854968
agecp >= 56.5 & cacp >= 0.5 & thalachcp >= 110.0 & thalcp >= 1.5,0.3486238532110092,0.3486238532110092,0.7450980392156863,0.2597589494513402,0.2597589494513402
trestbpscp >= 129.0 & cholcp >= 231.5,0.3486238532110092,0.3486238532110092,0.4418604651162791,0.15404309793044593,0.15404309793044593
cacp >= 0.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0 & thalcp >= 1.5 & agecp >= 37.5,0.3486238532110092,0.3486238532110092,0.7916666666666666,0.2759938837920489,0.2759938837920489
agecp >= 56.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0 & thalcp >= 1.5,0.3486238532110092,0.3486238532110092,0.6440677966101694,0.22453739698336184,0.22453739698336184
cacp >= 0.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0 & thalcp >= 1.5,0.3486238532110092,0.3486238532110092,0.7916666666666666,0.2759938837920489,0.2759938837920489
cholcp >= 231.5 & sexcp >= 0.5 & thalachcp >= 110.0 & thalcp >= 1.5 & agecp >= 37.5,0.3486238532110092,0.3486238532110092,0.5352112676056338,0.18658741439462462,0.18658741439462462
trestbpscp >= 129.0 & cholcp >= 231.5 & agecp >= 37.5,0.3486238532110092,0.3486238532110092,0.4470588235294118,0.15585536967080413,0.15585536967080413
